X [s],Trigno sensor (EMG) 2: EMG 2 [Volts]
5.450000e-002,-5.225774e-005
5.500000e-002,-4.684936e-005
5.550000e-002,-3.198303e-005
5.600000e-002,-1.714712e-005
5.650000e-002,-7.979071e-006
5.700000e-002,6.527505e-006
5.750000e-002,7.453900e-004
5.800000e-002,2.248071e-003
5.850000e-002,1.953860e-003
5.900000e-002,1.267157e-004
5.950000e-002,-7.697984e-004
6.000000e-002,-6.574774e-004
6.050000e-002,-3.157320e-004
6.100000e-002,-2.522714e-004
6.150000e-002,-2.978658e-004
6.200000e-002,-3.000929e-004
6.250000e-002,-2.731424e-004
6.300000e-002,-2.282536e-004
6.350000e-002,-2.237181e-004
6.400000e-002,-1.924586e-004
6.450000e-002,-1.885260e-004
6.500000e-002,-1.537656e-004
6.550000e-002,-1.513311e-004
6.600000e-002,-1.241657e-004
6.650000e-002,-1.216477e-004
6.700000e-002,-9.729888e-005
6.750000e-002,-8.930937e-005
6.800000e-002,-6.764990e-005
6.850000e-002,-5.512776e-005
6.900000e-002,-3.976870e-005
6.950000e-002,-3.049682e-005
7.000000e-002,-2.361066e-005
7.050000e-002,-1.251414e-005
7.100000e-002,-7.303034e-006
7.150000e-002,1.218139e-004
7.200000e-002,1.409258e-003
7.250000e-002,2.435746e-003
7.300000e-002,1.169469e-003
7.350000e-002,-3.796734e-004
7.400000e-002,-8.271362e-004
7.450000e-002,-4.806017e-004
7.500000e-002,-2.663578e-004
7.550000e-002,-2.725456e-004
7.600000e-002,-3.096759e-004
7.650000e-002,-3.035337e-004
7.700000e-002,-2.513548e-004
7.750000e-002,-2.414280e-004
7.800000e-002,-2.078774e-004
7.850000e-002,-2.109174e-004
7.900000e-002,-1.745082e-004
7.950000e-002,-1.754523e-004
8.000000e-002,-1.426454e-004
8.050000e-002,-1.401218e-004
8.100000e-002,-1.078307e-004
8.150000e-002,-1.009955e-004
8.200000e-002,-7.705965e-005
8.250000e-002,-6.820071e-005
8.300000e-002,-4.914307e-005
8.350000e-002,-3.933930e-005
8.400000e-002,-2.702654e-005
8.450000e-002,-1.605560e-005
8.500000e-002,-1.094779e-005
8.550000e-002,-2.784412e-006
