X [s],Trigno sensor (EMG) 1: EMG 1 [Volts],Trigno sensor (EMG) 2: EMG 2 [Volts]
2.150000e-002,-1.176186e-004,9.618905e-006
2.200000e-002,-2.187427e-004,2.609133e-006
2.250000e-002,1.095829e-005,1.779352e-005
2.300000e-002,8.063670e-004,6.634888e-005
2.350000e-002,2.614700e-003,1.765482e-004
2.400000e-002,2.221041e-003,1.360157e-004
2.450000e-002,-6.185173e-005,-1.009370e-005
2.500000e-002,-1.071321e-003,-5.462770e-005
2.550000e-002,-8.198817e-004,-3.105450e-005
2.600000e-002,-3.922750e-004,-1.007081e-005
2.650000e-002,-3.687862e-004,-1.052819e-005
2.700000e-002,-3.902316e-004,-6.571022e-006
2.750000e-002,-4.163821e-004,-9.288793e-006
2.800000e-002,-3.425761e-004,-1.586615e-005
2.850000e-002,-3.386469e-004,-2.594382e-005
2.900000e-002,-2.810883e-004,-2.234991e-005
2.950000e-002,-2.857726e-004,-1.523769e-005
3.000000e-002,-2.300214e-004,-2.512776e-006
3.050000e-002,-2.344916e-004,-1.431374e-006
3.100000e-002,-1.838935e-004,-9.981155e-007
3.150000e-002,-1.859064e-004,-1.685691e-006
3.200000e-002,-1.412098e-004,5.092172e-006
3.250000e-002,-1.101338e-004,6.420585e-006
3.300000e-002,9.829685e-004,7.063399e-005
3.350000e-002,2.544194e-003,1.573845e-004
3.400000e-002,2.063153e-003,1.116368e-004
3.450000e-002,6.378140e-005,-1.108989e-005
3.500000e-002,-9.867834e-004,-5.633034e-005
3.550000e-002,-7.995836e-004,-3.083750e-005
3.600000e-002,-4.374509e-004,-5.785883e-006
3.650000e-002,-3.559653e-004,-1.343104e-007
3.700000e-002,-4.046892e-004,-2.227416e-006
3.750000e-002,-4.094828e-004,-3.210949e-006
3.800000e-002,-3.677424e-004,-5.278422e-006
3.850000e-002,-3.271963e-004,-1.460435e-005
3.900000e-002,-2.976768e-004,-2.701953e-005
3.950000e-002,-2.714696e-004,-2.716463e-005
4.000000e-002,-2.461553e-004,-1.375862e-005
4.050000e-002,-2.159729e-004,-5.914333e-007
4.100000e-002,-1.939094e-004,4.430735e-006
4.150000e-002,-1.678080e-004,5.342727e-006
4.200000e-002,-1.483562e-004,6.481936e-006
4.250000e-002,-1.249049e-004,7.394868e-006
4.300000e-002,9.401413e-004,7.742237e-005
4.350000e-002,2.747084e-003,1.896179e-004
4.400000e-002,2.079046e-003,1.305105e-004
4.450000e-002,-7.943028e-005,-8.794215e-006
4.500000e-002,-9.417420e-004,-4.843489e-005
4.550000e-002,-8.018257e-004,-2.983393e-005
4.600000e-002,-4.252403e-004,-7.075504e-006
4.650000e-002,-3.726056e-004,-7.098504e-006
4.700000e-002,-3.926027e-004,-8.717602e-006
4.750000e-002,-4.006162e-004,-7.662937e-006
4.800000e-002,-3.611736e-004,-2.630476e-006
4.850000e-002,-3.165570e-004,1.938822e-006
4.900000e-002,-2.983312e-004,5.114770e-006
4.950000e-002,-2.619293e-004,8.533664e-006
5.000000e-002,-2.500921e-004,9.105807e-006
5.050000e-002,-2.069273e-004,1.064740e-005
5.100000e-002,-1.970487e-004,8.863036e-006
5.150000e-002,-1.591540e-004,9.013156e-006
5.200000e-002,-1.535448e-004,8.963549e-006
5.250000e-002,-4.442346e-005,1.587379e-005
5.300000e-002,7.578985e-004,6.744496e-005
5.350000e-002,2.864447e-003,1.988066e-004
5.400000e-002,2.414672e-003,1.545491e-004
5.450000e-002,-2.838012e-004,-2.240466e-005
5.500000e-002,-1.025226e-003,-5.325070e-005
5.550000e-002,-8.290422e-004,-3.403722e-005
5.600000e-002,-3.975966e-004,-1.103494e-005
5.650000e-002,-3.882677e-004,-1.715232e-005
5.700000e-002,-4.050534e-004,-2.031806e-005
5.750000e-002,-3.993144e-004,-1.795998e-005
5.800000e-002,-3.783900e-004,-1.608887e-005
5.850000e-002,-3.079916e-004,-1.355236e-005
5.900000e-002,-3.193466e-004,-1.655182e-005
5.950000e-002,-2.496793e-004,-1.325938e-005
6.000000e-002,-2.728312e-004,-1.704851e-005
6.050000e-002,-1.995199e-004,-1.201642e-005
6.100000e-002,-2.219683e-004,-8.777592e-006
6.150000e-002,-1.545438e-004,2.622037e-006
6.200000e-002,-1.719571e-004,4.779629e-006
6.250000e-002,-2.583255e-005,1.454230e-005
6.300000e-002,8.553553e-004,7.162856e-005
6.350000e-002,2.566203e-003,1.799266e-004
6.400000e-002,2.211652e-003,1.449855e-004
6.450000e-002,-2.871500e-005,-2.008909e-006
6.500000e-002,-1.051584e-003,-5.310928e-005
6.550000e-002,-8.147236e-004,-3.164227e-005
6.600000e-002,-3.979716e-004,-8.058679e-006
6.650000e-002,-3.540003e-004,-5.125507e-006
6.700000e-002,-3.969833e-004,-5.432750e-006
6.750000e-002,-4.055014e-004,-8.526484e-006
6.800000e-002,-3.563068e-004,-1.417519e-005
6.850000e-002,-3.256941e-004,-1.885675e-005
6.900000e-002,-2.970048e-004,-1.298497e-005
6.950000e-002,-2.736239e-004,-2.669209e-006
7.000000e-002,-2.444946e-004,2.500057e-006
7.050000e-002,-2.216630e-004,3.446582e-006
7.100000e-002,-1.992602e-004,4.289709e-006
7.150000e-002,-1.733778e-004,6.044851e-006
7.200000e-002,-1.489668e-004,9.200661e-006
7.250000e-002,-1.053649e-004,1.323450e-005
7.300000e-002,9.946449e-004,8.565327e-005
7.350000e-002,2.564204e-003,1.807791e-004
7.400000e-002,2.007162e-003,1.309679e-004
7.450000e-002,3.568962e-005,2.701729e-006
7.500000e-002,-9.839111e-004,-5.063786e-005
7.550000e-002,-7.933659e-004,-3.291063e-005
7.600000e-002,-4.407570e-004,-1.481743e-005
7.650000e-002,-3.618634e-004,-1.327016e-005
7.700000e-002,-4.023291e-004,-1.525117e-005
7.750000e-002,-4.126958e-004,-1.365958e-005
7.800000e-002,-3.661292e-004,-1.139062e-005
7.850000e-002,-3.332075e-004,-1.304454e-005
7.900000e-002,-2.948128e-004,-1.257660e-005
7.950000e-002,-2.780602e-004,-1.276338e-005
8.000000e-002,-2.438111e-004,-1.202333e-005
8.050000e-002,-2.259864e-004,-1.131712e-005
8.100000e-002,-1.972886e-004,-7.720439e-006
8.150000e-002,-1.808872e-004,-5.571574e-006
8.200000e-002,-1.548452e-004,-3.864608e-006
8.250000e-002,-1.391584e-004,-4.011937e-006
8.300000e-002,9.049450e-004,6.461336e-005
8.350000e-002,2.751325e-003,1.790490e-004
8.400000e-002,2.082790e-003,1.203177e-004
8.450000e-002,-1.284931e-004,-1.856072e-005
8.500000e-002,-9.383546e-004,-4.895374e-005
8.550000e-002,-8.072497e-004,-2.840022e-005
8.600000e-002,-4.252038e-004,-5.545527e-006
8.650000e-002,-3.846732e-004,-7.898884e-006
8.700000e-002,-3.988165e-004,-1.002834e-005
8.750000e-002,-4.048771e-004,-1.057855e-005
8.800000e-002,-3.659172e-004,-1.006752e-005
8.850000e-002,-3.129959e-004,-1.047629e-005
8.900000e-002,-3.005386e-004,-1.155515e-005
8.950000e-002,-2.569093e-004,-8.873782e-006
9.000000e-002,-2.550894e-004,-1.027781e-005
9.050000e-002,-2.064541e-004,-1.142862e-005
9.100000e-002,-2.084027e-004,-1.716320e-005
9.150000e-002,-1.615562e-004,-1.838050e-005
9.200000e-002,-1.605851e-004,-1.923660e-005
9.250000e-002,-2.773127e-005,-7.953055e-006
9.300000e-002,7.637681e-004,4.988899e-005
9.350000e-002,2.791249e-003,1.853892e-004
9.400000e-002,2.358232e-003,1.452700e-004
9.450000e-002,-3.022329e-004,-2.857209e-005
9.500000e-002,-1.064889e-003,-5.802499e-005
9.550000e-002,-8.135494e-004,-3.524153e-005
9.600000e-002,-3.872562e-004,-1.015068e-005
9.650000e-002,-3.747256e-004,-1.101825e-005
9.700000e-002,-4.000991e-004,-1.390720e-005
9.750000e-002,-3.941384e-004,-1.467080e-005
9.800000e-002,-3.718744e-004,-1.224609e-005
9.850000e-002,-3.068819e-004,-3.778680e-006
9.900000e-002,-3.119824e-004,-2.184643e-006
9.950000e-002,-2.488726e-004,9.633295e-007
1.000000e-001,-2.626126e-004,-2.362198e-006
1.005000e-001,-1.989384e-004,1.305202e-006
1.010000e-001,-2.159611e-004,-3.798223e-007
1.015000e-001,-1.583749e-004,1.578466e-006
1.020000e-001,-1.657951e-004,-9.968538e-007
1.025000e-001,-3.002128e-005,7.570645e-006
1.030000e-001,8.943379e-004,6.826252e-005
1.035000e-001,2.555324e-003,1.735694e-004
1.040000e-001,2.166589e-003,1.380460e-004
1.045000e-001,-1.577212e-005,-3.585990e-006
1.050000e-001,-1.045117e-003,-5.231821e-005
1.055000e-001,-8.148141e-004,-2.835827e-005
1.060000e-001,-4.124146e-004,-7.532724e-006
1.065000e-001,-3.629345e-004,-7.331131e-006
1.070000e-001,-4.059986e-004,-7.753942e-006
1.075000e-001,-4.131106e-004,-6.375255e-006
1.080000e-001,-3.597840e-004,-5.163824e-006
1.085000e-001,-3.265420e-004,-5.202201e-006
1.090000e-001,-2.936125e-004,-1.526379e-006
1.095000e-001,-2.740684e-004,5.826743e-007
1.100000e-001,-2.450042e-004,1.842986e-006
1.105000e-001,-2.213852e-004,2.767360e-006
1.110000e-001,-1.935562e-004,5.454418e-006
1.115000e-001,-1.737457e-004,8.492886e-006
1.120000e-001,-1.476324e-004,9.479690e-006
1.125000e-001,-1.091310e-004,1.121543e-005
1.130000e-001,1.001991e-003,8.897267e-005
1.135000e-001,2.597227e-003,1.904738e-004
1.140000e-001,2.023092e-003,1.376819e-004
1.145000e-001,4.038444e-005,6.621545e-006
1.150000e-001,-9.741258e-004,-4.666120e-005
1.155000e-001,-7.933423e-004,-2.989880e-005
1.160000e-001,-4.390278e-004,-1.483643e-005
1.165000e-001,-3.578867e-004,-1.809199e-005
1.170000e-001,-3.935246e-004,-2.116845e-005
1.175000e-001,-4.002788e-004,-1.759783e-005
1.180000e-001,-3.531932e-004,-1.051110e-005
1.185000e-001,-3.217568e-004,-7.940316e-006
1.190000e-001,-2.899840e-004,-7.781179e-006
1.195000e-001,-2.757442e-004,-7.953430e-006
1.200000e-001,-2.464591e-004,-7.232654e-006
1.205000e-001,-2.273375e-004,-7.965178e-006
1.210000e-001,-1.983078e-004,-5.073015e-006
1.215000e-001,-1.784676e-004,1.139103e-006
1.220000e-001,-1.537605e-004,1.130105e-005
1.225000e-001,-1.364875e-004,1.874808e-005
1.230000e-001,8.555618e-004,8.871652e-005
1.235000e-001,2.790866e-003,2.082693e-004
1.240000e-001,2.163324e-003,1.457544e-004
1.245000e-001,-1.416707e-004,-1.015521e-005
1.250000e-001,-9.311257e-004,-5.375910e-005
1.255000e-001,-8.153106e-004,-4.736146e-005
1.260000e-001,-4.139806e-004,-3.475374e-005
1.265000e-001,-3.819471e-004,-4.377036e-005
1.270000e-001,-3.928523e-004,-4.201489e-005
1.275000e-001,-4.009819e-004,-3.208041e-005
1.280000e-001,-3.690609e-004,-2.005551e-005
1.285000e-001,-3.131024e-004,-1.203612e-005
1.290000e-001,-3.061670e-004,-1.255341e-005
1.295000e-001,-2.527824e-004,-1.235243e-005
1.300000e-001,-2.600663e-004,-1.213088e-005
1.305000e-001,-2.026702e-004,-2.408415e-006
1.310000e-001,-2.105505e-004,2.301740e-006
1.315000e-001,-1.551878e-004,6.561645e-006
1.320000e-001,-1.634085e-004,6.306669e-006
1.325000e-001,-2.002216e-005,1.621738e-005
1.330000e-001,7.567498e-004,6.629175e-005
1.335000e-001,2.734670e-003,1.919395e-004
1.340000e-001,2.365731e-003,1.525630e-004
1.345000e-001,-2.373206e-004,-2.351848e-005
1.350000e-001,-1.099984e-003,-6.458836e-005
1.355000e-001,-8.292214e-004,-4.243768e-005
1.360000e-001,-3.812503e-004,-1.783469e-005
1.365000e-001,-3.867099e-004,-1.906490e-005
1.370000e-001,-4.085790e-004,-1.684715e-005
1.375000e-001,-4.103738e-004,-1.181102e-005
1.380000e-001,-3.747511e-004,-8.003210e-006
1.385000e-001,-3.184739e-004,-4.838859e-006
1.390000e-001,-3.156635e-004,-6.448659e-006
1.395000e-001,-2.600677e-004,-2.886543e-006
1.400000e-001,-2.683525e-004,-2.304256e-006
1.405000e-001,-2.064125e-004,3.813733e-006
1.410000e-001,-2.140355e-004,3.137779e-006
1.415000e-001,-1.602810e-004,5.390557e-006
1.420000e-001,-1.671037e-004,4.058634e-006
1.425000e-001,-4.140859e-005,1.193832e-005
1.430000e-001,9.246461e-004,7.592468e-005
1.435000e-001,2.557751e-003,1.800877e-004
1.440000e-001,2.132583e-003,1.405818e-004
1.445000e-001,-1.439654e-007,-1.356418e-006
1.450000e-001,-1.040722e-003,-5.352981e-005
1.455000e-001,-8.121495e-004,-2.891594e-005
1.460000e-001,-4.189870e-004,-6.881831e-006
1.465000e-001,-3.602703e-004,-8.096848e-006
1.470000e-001,-4.029079e-004,-1.205633e-005
1.475000e-001,-4.108209e-004,-1.152829e-005
1.480000e-001,-3.599516e-004,-6.243224e-006
1.485000e-001,-3.283540e-004,-3.224692e-006
1.490000e-001,-2.929385e-004,-1.838621e-006
1.495000e-001,-2.764901e-004,-1.605686e-006
1.500000e-001,-2.424119e-004,-2.058680e-006
1.505000e-001,-2.249358e-004,-3.926702e-006
1.510000e-001,-1.941979e-004,-1.574058e-006
1.515000e-001,-1.741775e-004,2.020113e-006
1.520000e-001,-1.452701e-004,5.091752e-006
1.525000e-001,-1.136092e-004,4.371737e-006
1.530000e-001,1.015939e-003,7.832876e-005
1.535000e-001,2.629547e-003,1.794980e-004
1.540000e-001,2.010454e-003,1.271513e-004
1.545000e-001,1.319219e-005,-1.700869e-006
1.550000e-001,-9.681624e-004,-5.139052e-005
1.555000e-001,-7.912780e-004,-3.161676e-005
1.560000e-001,-4.363903e-004,-1.122927e-005
1.565000e-001,-3.595919e-004,-1.053259e-005
1.570000e-001,-3.941066e-004,-1.315070e-005
1.575000e-001,-4.025615e-004,-1.197604e-005
1.580000e-001,-3.579858e-004,-8.142443e-006
1.585000e-001,-3.264946e-004,-6.989880e-006
1.590000e-001,-2.961857e-004,-5.598100e-006
1.595000e-001,-2.753848e-004,-2.049477e-006
1.600000e-001,-2.444688e-004,1.947800e-006
1.605000e-001,-2.214602e-004,2.344636e-006
1.610000e-001,-1.959679e-004,1.977484e-006
1.615000e-001,-1.720637e-004,3.168044e-006
1.620000e-001,-1.497197e-004,5.783912e-006
1.625000e-001,-1.312256e-004,3.875648e-006
1.630000e-001,8.401332e-004,6.496609e-005
1.635000e-001,2.843629e-003,1.882327e-004
1.640000e-001,2.190812e-003,1.274558e-004
1.645000e-001,-2.000910e-004,-2.802352e-005
1.650000e-001,-9.422175e-004,-5.619494e-005
1.655000e-001,-8.206219e-004,-3.630192e-005
1.660000e-001,-4.090281e-004,-1.046694e-005
1.665000e-001,-3.892294e-004,-1.479161e-005
1.670000e-001,-3.969329e-004,-1.872170e-005
1.675000e-001,-4.044246e-004,-1.882064e-005
1.680000e-001,-3.740305e-004,-1.325753e-005
1.685000e-001,-3.170620e-004,-4.609979e-006
1.690000e-001,-3.153846e-004,-2.803949e-006
1.695000e-001,-2.534237e-004,-1.614696e-006
1.700000e-001,-2.621719e-004,-5.594445e-006
1.705000e-001,-1.977092e-004,-2.452956e-006
1.710000e-001,-2.132809e-004,-2.813515e-006
1.715000e-001,-1.552885e-004,2.056546e-006
1.720000e-001,-1.686563e-004,1.856354e-006
1.725000e-001,-8.898421e-006,1.397147e-005
1.730000e-001,7.926322e-004,7.051959e-005
1.735000e-001,2.706710e-003,1.940151e-004
1.740000e-001,2.325089e-003,1.500292e-004
1.745000e-001,-2.039319e-004,-2.213334e-005
1.750000e-001,-1.086781e-003,-6.197950e-005
1.755000e-001,-8.202671e-004,-3.862993e-005
1.760000e-001,-3.765814e-004,-1.544982e-005
1.765000e-001,-3.773797e-004,-1.917119e-005
1.770000e-001,-4.052588e-004,-2.143586e-005
1.775000e-001,-4.106183e-004,-2.042313e-005
1.780000e-001,-3.784704e-004,-1.575715e-005
1.785000e-001,-3.258596e-004,-1.092757e-005
1.790000e-001,-3.178020e-004,-1.390982e-005
1.795000e-001,-2.667780e-004,-1.494082e-005
1.800000e-001,-2.677619e-004,-1.563782e-005
1.805000e-001,-2.154540e-004,-8.669978e-006
1.810000e-001,-2.147635e-004,-4.788323e-006
1.815000e-001,-1.630485e-004,1.341981e-006
1.820000e-001,-1.608175e-004,2.267136e-006
1.825000e-001,-5.168841e-005,8.856811e-006
1.830000e-001,9.536483e-004,7.491779e-005
1.835000e-001,2.563436e-003,1.763038e-004
1.840000e-001,2.112956e-003,1.344472e-004
1.845000e-001,2.409520e-005,-1.776099e-006
1.850000e-001,-1.025451e-003,-5.361805e-005
1.855000e-001,-8.041746e-004,-3.276769e-005
1.860000e-001,-4.229542e-004,-1.379124e-005
1.865000e-001,-3.588055e-004,-1.217017e-005
1.870000e-001,-4.011545e-004,-1.297217e-005
1.875000e-001,-4.090097e-004,-1.112304e-005
1.880000e-001,-3.551547e-004,-5.527925e-006
1.885000e-001,-3.238350e-004,-3.174537e-006
1.890000e-001,-2.887565e-004,-6.654812e-007
1.895000e-001,-2.765144e-004,1.232573e-006
1.900000e-001,-2.412142e-004,4.836821e-006
1.905000e-001,-2.231423e-004,4.230976e-006
1.910000e-001,-1.912038e-004,-1.016590e-006
1.915000e-001,-1.769309e-004,-7.336948e-006
1.920000e-001,-1.500328e-004,-8.930220e-006
1.925000e-001,-1.275913e-004,-6.106319e-006
1.930000e-001,9.987048e-004,7.524734e-005
1.935000e-001,2.650436e-003,1.824223e-004
1.940000e-001,2.016329e-003,1.281873e-004
1.945000e-001,-5.912891e-006,-3.057039e-006
1.950000e-001,-9.653020e-004,-5.093389e-005
1.955000e-001,-8.029001e-004,-3.145259e-005
1.960000e-001,-4.471606e-004,-9.742797e-006
1.965000e-001,-3.729182e-004,-8.799548e-006
1.970000e-001,-4.017728e-004,-1.355701e-005
1.975000e-001,-4.074862e-004,-1.632403e-005
1.980000e-001,-3.614165e-004,-1.256135e-005
1.985000e-001,-3.233587e-004,-7.559413e-006
1.990000e-001,-2.940144e-004,-5.098136e-006
1.995000e-001,-2.717824e-004,-6.810795e-006
2.000000e-001,-2.493013e-004,-7.157702e-006
2.005000e-001,-2.223281e-004,-3.844794e-006
2.010000e-001,-2.001112e-004,1.272952e-006
2.015000e-001,-1.760389e-004,7.642654e-006
2.020000e-001,-1.598525e-004,1.052179e-005
2.025000e-001,-1.355856e-004,8.655818e-006
2.030000e-001,8.042952e-004,7.061956e-005
2.035000e-001,2.882776e-003,2.059372e-004
2.040000e-001,2.231191e-003,1.506625e-004
2.045000e-001,-2.513627e-004,-1.235665e-005
2.050000e-001,-9.535867e-004,-4.051799e-005
2.055000e-001,-8.278607e-004,-2.164695e-005
2.060000e-001,-4.036317e-004,3.630517e-006
2.065000e-001,-3.948803e-004,-2.609765e-006
2.070000e-001,-3.962381e-004,-5.568859e-006
2.075000e-001,-4.012816e-004,-6.345034e-006
2.080000e-001,-3.710354e-004,-6.191738e-006
2.085000e-001,-3.099571e-004,-6.177298e-006
2.090000e-001,-3.149824e-004,-1.171106e-005
2.095000e-001,-2.509798e-004,-1.242674e-005
2.100000e-001,-2.686461e-004,-1.797162e-005
2.105000e-001,-1.981285e-004,-1.405953e-005
2.110000e-001,-2.176407e-004,-1.087026e-005
2.115000e-001,-1.502092e-004,8.216232e-007
2.120000e-001,-1.661985e-004,4.255710e-006
2.125000e-001,2.437578e-006,1.457512e-005
2.130000e-001,8.232634e-004,6.664742e-005
2.135000e-001,2.676065e-003,1.855324e-004
2.140000e-001,2.286862e-003,1.453047e-004
2.145000e-001,-1.674596e-004,-2.144581e-005
2.150000e-001,-1.076924e-003,-6.214369e-005
2.155000e-001,-8.253824e-004,-3.121563e-005
2.160000e-001,-3.760104e-004,-3.047764e-006
2.165000e-001,-3.642910e-004,-5.929468e-006
2.170000e-001,-4.086218e-004,-8.233903e-006
2.175000e-001,-4.019063e-004,-8.134121e-006
2.180000e-001,-3.698940e-004,-1.008810e-005
2.185000e-001,-3.197457e-004,-1.524784e-005
2.190000e-001,-3.063583e-004,-2.485051e-005
2.195000e-001,-2.627496e-004,-3.121565e-005
2.200000e-001,-2.559740e-004,-3.422004e-005
2.205000e-001,-2.132550e-004,-2.601100e-005
2.210000e-001,-2.085714e-004,-1.706441e-005
2.215000e-001,-1.718042e-004,-6.701691e-006
2.220000e-001,-1.636493e-004,-1.648032e-006
2.225000e-001,-7.553690e-005,5.627871e-006
2.230000e-001,9.618296e-004,7.542643e-005
2.235000e-001,2.547019e-003,1.776556e-004
2.240000e-001,2.073996e-003,1.360971e-004
2.245000e-001,2.827161e-005,-5.330594e-007
2.250000e-001,-1.017785e-003,-5.755732e-005
2.255000e-001,-8.031495e-004,-3.726693e-005
2.260000e-001,-4.295183e-004,-1.556852e-005
2.265000e-001,-3.600047e-004,-1.374378e-005
2.270000e-001,-4.023484e-004,-1.513739e-005
2.275000e-001,-4.124389e-004,-1.265886e-005
2.280000e-001,-3.619347e-004,-8.002897e-006
2.285000e-001,-3.323323e-004,-8.950532e-006
2.290000e-001,-2.849295e-004,-1.048623e-005
2.295000e-001,-5.446631e-005,-5.489699e-006
2.300000e-001,4.426514e-005,5.666808e-006
2.305000e-001,-3.517228e-005,1.063172e-005
2.310000e-001,2.713533e-005,1.079218e-005
2.315000e-001,-2.010001e-005,5.866107e-006
2.320000e-001,1.401010e-005,1.686572e-006
2.325000e-001,-8.807348e-006,1.302150e-006
2.330000e-001,4.431678e-006,8.010005e-005
2.335000e-001,-8.214133e-007,1.855064e-004
2.340000e-001,-2.086331e-006,1.276911e-004
2.345000e-001,4.355179e-006,-2.122581e-006
2.350000e-001,-6.048961e-006,-4.328148e-005
2.355000e-001,7.231130e-006,-2.291652e-005
2.360000e-001,-7.964169e-006,-5.998091e-006
2.365000e-001,8.308993e-006,-1.089676e-005
2.370000e-001,-8.324370e-006,-1.448756e-005
2.375000e-001,8.066393e-006,-1.266606e-005
2.380000e-001,-7.587994e-006,-8.882756e-006
2.385000e-001,6.938526e-006,-6.689949e-006
2.390000e-001,-6.163426e-006,-5.003319e-006
2.395000e-001,5.303944e-006,-3.361635e-006
2.400000e-001,-4.396964e-006,-7.541826e-007
2.405000e-001,3.474902e-006,2.369117e-006
2.410000e-001,-2.565682e-006,1.624418e-006
2.415000e-001,1.692795e-006,7.919887e-007
2.420000e-001,-8.754108e-007,3.785325e-007
2.425000e-001,2.910810e-005,3.046605e-006
2.430000e-001,7.948731e-004,6.213219e-005
2.435000e-001,2.883117e-003,2.003252e-004
2.440000e-001,2.315280e-003,1.457157e-004
2.445000e-001,-3.114330e-004,-2.520877e-005
2.450000e-001,-9.491331e-004,-5.221258e-005
2.455000e-001,-8.472512e-004,-3.739822e-005
2.460000e-001,-3.833298e-004,-1.029390e-005
2.465000e-001,-3.997630e-004,-1.380023e-005
2.470000e-001,-3.937462e-004,-1.324581e-005
2.475000e-001,-4.028324e-004,-1.209229e-005
2.480000e-001,-3.753332e-004,-9.009820e-006
2.485000e-001,-3.037404e-004,-3.950404e-006
2.490000e-001,-3.180568e-004,-6.319907e-006
2.495000e-001,-2.391201e-004,-3.354634e-006
2.500000e-001,-2.718722e-004,-6.190889e-006
2.505000e-001,-1.849613e-004,-8.577915e-007
2.510000e-001,-2.214730e-004,-2.854033e-006
2.515000e-001,-1.426030e-004,2.574827e-006
2.520000e-001,-1.772679e-004,1.157564e-006
2.525000e-001,-3.528995e-008,1.453494e-005
2.530000e-001,8.310975e-004,7.040842e-005
2.535000e-001,2.640249e-003,1.817075e-004
2.540000e-001,2.245880e-003,1.381826e-004
2.545000e-001,-1.325711e-004,-1.986582e-005
2.550000e-001,-1.080303e-003,-6.021488e-005
2.555000e-001,-8.201259e-004,-3.234451e-005
2.560000e-001,-3.849605e-004,-6.954682e-006
2.565000e-001,-3.627345e-004,-1.025023e-005
2.570000e-001,-4.006950e-004,-1.522476e-005
2.575000e-001,-4.048348e-004,-1.414600e-005
2.580000e-001,-3.606762e-004,-1.070573e-005
2.585000e-001,-3.237302e-004,-1.087463e-005
2.590000e-001,-2.974805e-004,-1.067680e-005
2.595000e-001,-2.617743e-004,-5.898393e-006
2.600000e-001,-2.430496e-004,-2.726123e-006
2.605000e-001,-2.116438e-004,3.547244e-007
2.610000e-001,-1.960197e-004,9.860987e-007
2.615000e-001,-1.658917e-004,-1.295528e-006
2.620000e-001,-1.466053e-004,-7.664579e-006
2.625000e-001,-7.248019e-005,-7.015989e-006
2.630000e-001,9.995615e-004,6.789721e-005
2.635000e-001,2.573530e-003,1.735075e-004
2.640000e-001,2.068111e-003,1.320750e-004
2.645000e-001,4.818514e-005,1.943211e-006
2.650000e-001,-9.985015e-004,-4.993919e-005
2.655000e-001,-7.949180e-004,-3.010443e-005
2.660000e-001,-4.324266e-004,-1.481995e-005
2.665000e-001,-3.578067e-004,-1.614467e-005
2.670000e-001,-3.972520e-004,-1.757769e-005
2.675000e-001,-4.043041e-004,-1.557464e-005
2.680000e-001,-3.562301e-004,-1.119016e-005
2.685000e-001,-3.303109e-004,-1.016108e-005
2.690000e-001,-2.985632e-004,-7.291893e-006
2.695000e-001,-2.895756e-004,-3.247706e-006
2.700000e-001,-2.558294e-004,1.264948e-006
2.705000e-001,-2.374156e-004,2.776982e-006
2.710000e-001,-2.067368e-004,4.401375e-006
2.715000e-001,-1.952143e-004,4.079740e-006
2.720000e-001,-1.690358e-004,6.786834e-006
2.725000e-001,-1.382059e-004,1.060399e-005
