X [s],Trigno sensor (EMG) 1: EMG 1 [Volts],Trigno sensor (EMG) 2: EMG 2 [Volts]
4.150000e-002,-8.744731e-006,9.240059e-006
4.200000e-002,-8.845865e-006,1.072380e-005
4.250000e-002,-7.373540e-006,1.437450e-005
4.300000e-002,-5.419225e-006,2.023195e-005
4.350000e-002,-5.218538e-006,2.488947e-005
4.400000e-002,-6.861424e-006,2.556865e-005
4.450000e-002,-8.172603e-006,2.481895e-005
4.500000e-002,-8.939717e-006,2.164558e-005
4.550000e-002,-8.472189e-006,1.574623e-005
4.600000e-002,-6.051408e-006,9.201294e-006
4.650000e-002,-4.132610e-006,7.199782e-006
4.700000e-002,-3.010768e-006,9.089966e-006
4.750000e-002,-1.082849e-006,1.276081e-005
4.800000e-002,2.644010e-007,1.406015e-005
4.850000e-002,2.316350e-007,1.184180e-005
4.900000e-002,-7.532190e-007,5.959060e-006
4.950000e-002,-2.651141e-006,-2.967754e-006
5.000000e-002,-5.818532e-006,-9.519125e-006
5.050000e-002,-9.365235e-006,-8.298799e-006
5.100000e-002,-1.139954e-005,-9.970914e-007
5.150000e-002,-1.154625e-005,7.188167e-006
5.200000e-002,-1.000070e-005,1.214193e-005
5.250000e-002,-7.114235e-006,1.233745e-005
5.300000e-002,-5.894351e-006,1.219110e-005
5.350000e-002,-7.787628e-006,1.224540e-005
5.400000e-002,-8.133336e-006,1.083803e-005
5.450000e-002,-8.351451e-006,8.514351e-006
5.500000e-002,-9.880740e-006,7.828320e-006
5.550000e-002,-1.020857e-005,1.062933e-005
5.600000e-002,-1.038366e-005,1.310831e-005
5.650000e-002,-7.263855e-006,1.336239e-005
5.700000e-002,-4.591006e-006,1.414107e-005
5.750000e-002,-6.035594e-006,1.422918e-005
5.800000e-002,-6.143980e-006,1.332701e-005
5.850000e-002,-5.269704e-006,1.204258e-005
5.900000e-002,-5.597429e-006,1.134713e-005
5.950000e-002,-5.453977e-006,9.260452e-006
6.000000e-002,-5.334914e-006,6.458311e-006
6.050000e-002,-4.935618e-006,5.946972e-006
6.100000e-002,-2.557601e-006,7.478850e-006
6.150000e-002,3.081845e-008,8.459318e-006
6.200000e-002,1.397944e-006,8.044038e-006
6.250000e-002,1.457702e-006,7.765183e-006
6.300000e-002,6.361504e-007,7.860009e-006
6.350000e-002,1.302793e-009,8.505258e-006
6.400000e-002,-1.506140e-007,8.890012e-006
6.450000e-002,-4.274485e-009,9.206368e-006
6.500000e-002,-9.464728e-008,9.488604e-006
6.550000e-002,-4.755706e-007,8.951470e-006
6.600000e-002,3.247858e-007,8.816241e-006
6.650000e-002,2.301592e-006,1.004228e-005
6.700000e-002,3.875602e-006,1.010023e-005
6.750000e-002,8.525689e-007,1.140800e-005
6.800000e-002,-3.285189e-006,1.400235e-005
6.850000e-002,-4.847200e-006,1.489210e-005
6.900000e-002,-8.282236e-006,1.395871e-005
6.950000e-002,-1.292823e-005,1.100393e-005
7.000000e-002,-1.221385e-005,7.502064e-006
7.050000e-002,-8.964579e-006,4.717256e-006
7.100000e-002,-9.648997e-006,4.373660e-006
7.150000e-002,-8.787590e-006,5.864268e-006
7.200000e-002,-7.428335e-006,4.991326e-006
7.250000e-002,-8.484885e-006,1.881866e-006
7.300000e-002,-9.645963e-006,3.110277e-007
7.350000e-002,-9.904285e-006,2.184257e-006
7.400000e-002,-9.548736e-006,5.472377e-006
7.450000e-002,-6.706366e-006,7.241980e-006
7.500000e-002,-3.098020e-006,8.271789e-006
7.550000e-002,-4.027102e-006,1.028126e-005
7.600000e-002,-7.417562e-006,1.221037e-005
7.650000e-002,-9.234119e-006,1.370585e-005
7.700000e-002,-8.901691e-006,1.512804e-005
7.750000e-002,-7.801093e-006,1.473638e-005
7.800000e-002,-6.999640e-006,1.348204e-005
7.850000e-002,-7.583050e-006,1.249233e-005
7.900000e-002,-8.138224e-006,1.184425e-005
7.950000e-002,-7.704316e-006,1.295783e-005
8.000000e-002,-6.619066e-006,1.459488e-005
8.050000e-002,-6.084307e-006,1.453326e-005
8.100000e-002,-7.295385e-006,1.236877e-005
8.150000e-002,-7.363148e-006,1.037705e-005
8.200000e-002,-5.051457e-006,1.186550e-005
8.250000e-002,-4.944551e-006,1.365582e-005
8.300000e-002,-6.410153e-006,1.372614e-005
8.350000e-002,-5.507067e-006,1.388494e-005
8.400000e-002,-4.592700e-006,1.416761e-005
8.450000e-002,-4.508310e-006,1.425992e-005
8.500000e-002,-1.971633e-006,1.534161e-005
8.550000e-002,-1.203513e-007,1.591031e-005
8.600000e-002,-1.023843e-006,1.347892e-005
8.650000e-002,-2.309056e-006,9.015734e-006
8.700000e-002,-2.968819e-006,5.295965e-006
8.750000e-002,-1.566483e-006,3.824963e-006
8.800000e-002,1.640611e-006,3.196295e-006
8.850000e-002,4.086131e-006,2.583552e-006
8.900000e-002,4.184546e-006,3.681938e-006
8.950000e-002,3.233828e-006,7.398072e-006
9.000000e-002,2.232383e-006,1.095293e-005
9.050000e-002,2.273781e-006,1.229588e-005
9.100000e-002,3.502358e-006,1.134521e-005
9.150000e-002,3.897585e-006,1.069168e-005
