X [s],Trigno sensor (EMG) 1: EMG 1 [Volts],Trigno sensor (EMG) 2: EMG 2 [Volts]
2.150000e-002,-1.632276e-004,3.754711e-005
2.200000e-002,-1.597577e-004,3.215985e-005
2.250000e-002,-1.431783e-004,2.664678e-005
2.300000e-002,-1.425805e-004,1.742803e-005
2.350000e-002,-1.143111e-004,8.866191e-006
2.400000e-002,-7.675291e-005,2.088961e-006
2.450000e-002,-1.781589e-005,-7.766234e-006
2.500000e-002,4.760698e-005,-2.199321e-005
2.550000e-002,1.032258e-004,-2.912716e-005
2.600000e-002,1.701655e-004,-2.290780e-005
2.650000e-002,2.314405e-004,-1.210738e-005
2.700000e-002,2.701458e-004,-2.193047e-006
2.750000e-002,4.981323e-004,2.529274e-005
2.800000e-002,1.528194e-003,1.069254e-004
2.850000e-002,1.430492e-003,1.005039e-004
2.900000e-002,9.287402e-005,1.834091e-005
2.950000e-002,-3.691532e-004,8.802051e-006
3.000000e-002,-4.153121e-004,9.812394e-006
3.050000e-002,-2.941469e-004,-3.558930e-006
3.100000e-002,-3.509620e-004,-4.253556e-005
3.150000e-002,-3.758135e-004,-7.217082e-005
3.200000e-002,-3.373449e-004,-7.618710e-005
3.250000e-002,-2.857226e-004,-5.717118e-005
3.300000e-002,-1.824753e-004,-2.800494e-005
3.350000e-002,-1.694453e-004,-8.397879e-006
3.400000e-002,-1.435670e-004,1.050478e-005
3.450000e-002,-1.780722e-004,2.079589e-005
3.500000e-002,-1.081099e-004,2.695908e-005
3.550000e-002,-1.163349e-004,1.671919e-005
3.600000e-002,-1.060459e-004,7.539173e-006
3.650000e-002,-1.370882e-004,4.227461e-006
3.700000e-002,-9.036245e-005,1.895978e-005
3.750000e-002,-9.688184e-005,3.438034e-005
3.800000e-002,-7.979201e-005,4.367652e-005
3.850000e-002,-4.995140e-005,3.942554e-005
3.900000e-002,5.538892e-005,2.820781e-005
3.950000e-002,1.715477e-004,1.367758e-005
4.000000e-002,2.620994e-004,2.982804e-006
4.050000e-002,3.175689e-004,-1.893411e-006
4.100000e-002,3.039540e-004,8.901252e-006
4.150000e-002,2.299476e-004,3.913198e-005
4.200000e-002,8.981735e-004,1.230263e-004
4.250000e-002,1.575644e-003,1.871994e-004
4.300000e-002,5.072646e-004,1.119430e-004
4.350000e-002,-6.702683e-004,1.144787e-005
4.400000e-002,-8.608320e-004,-4.547019e-005
4.450000e-002,-5.795559e-004,-6.968544e-005
4.500000e-002,-3.859678e-004,-7.994746e-005
4.550000e-002,-3.496592e-004,-8.086420e-005
4.600000e-002,-2.921232e-004,-6.665893e-005
4.650000e-002,-1.988974e-004,-3.754597e-005
4.700000e-002,-6.048428e-005,-4.189376e-006
4.750000e-002,8.142438e-005,1.579308e-005
4.800000e-002,1.482112e-004,1.754866e-005
4.850000e-002,2.311162e-005,4.510482e-006
4.900000e-002,-2.308613e-004,-8.267594e-006
4.950000e-002,-4.401824e-004,-3.945100e-006
5.000000e-002,-4.579011e-004,2.255207e-005
5.050000e-002,-3.321261e-004,4.570345e-005
5.100000e-002,-1.964906e-004,4.701015e-005
5.150000e-002,-1.234446e-004,3.522083e-005
5.200000e-002,-7.430621e-005,2.642371e-005
5.250000e-002,-5.250971e-005,1.670035e-005
5.300000e-002,-7.515556e-005,2.362463e-006
5.350000e-002,-8.997417e-005,-7.055223e-006
5.400000e-002,-3.513704e-005,-6.645691e-006
5.450000e-002,1.001888e-004,-5.758435e-006
5.500000e-002,2.324668e-004,-1.944476e-006
5.550000e-002,2.228586e-004,4.878519e-006
5.600000e-002,3.338469e-004,2.030205e-005
5.650000e-002,1.234856e-003,8.092249e-005
5.700000e-002,1.312268e-003,7.880462e-005
5.750000e-002,9.334509e-005,-2.424083e-006
5.800000e-002,-4.310363e-004,-3.087598e-005
5.850000e-002,-3.202487e-004,-2.468633e-005
5.900000e-002,-3.022737e-005,-8.361324e-006
5.950000e-002,-5.959315e-005,-5.619938e-006
6.000000e-002,-1.731713e-004,-5.754572e-006
6.050000e-002,-1.845723e-004,-7.256873e-006
6.100000e-002,-1.369185e-004,-3.047462e-006
6.150000e-002,-1.152147e-004,1.278284e-005
6.200000e-002,-1.974402e-004,2.737098e-005
6.250000e-002,-2.142634e-004,3.760756e-005
6.300000e-002,-2.476768e-004,3.124326e-005
6.350000e-002,-2.368343e-004,1.552277e-005
6.400000e-002,-2.698445e-004,-2.402129e-006
6.450000e-002,-2.067156e-004,-2.758675e-006
6.500000e-002,-1.368963e-004,3.753193e-006
6.550000e-002,-2.947592e-005,9.772956e-006
6.600000e-002,2.926989e-005,3.748691e-006
6.650000e-002,1.029479e-004,-6.567428e-006
6.700000e-002,1.191469e-004,-1.636172e-005
6.750000e-002,7.446812e-005,-2.097792e-005
6.800000e-002,-6.893821e-005,-1.949695e-005
6.850000e-002,-1.985122e-004,-6.149726e-006
6.900000e-002,-2.058171e-004,2.077330e-005
6.950000e-002,-1.315801e-004,5.780902e-005
7.000000e-002,-1.676896e-005,8.010630e-005
7.050000e-002,7.753100e-004,1.204125e-004
7.100000e-002,1.756921e-003,1.582891e-004
7.150000e-002,1.292051e-003,1.060518e-004
7.200000e-002,2.686713e-004,3.703148e-005
7.250000e-002,-1.962659e-004,1.182408e-005
7.300000e-002,-2.311305e-004,1.304064e-005
7.350000e-002,-2.485134e-004,8.468202e-006
7.400000e-002,-3.527230e-004,-4.762892e-006
7.450000e-002,-4.164763e-004,-9.323308e-006
7.500000e-002,-3.579486e-004,-4.015747e-007
7.550000e-002,-2.094487e-004,3.919215e-006
7.600000e-002,-8.566401e-005,-9.906152e-006
7.650000e-002,-1.540545e-005,-3.185419e-005
7.700000e-002,-1.877713e-005,-4.782822e-005
7.750000e-002,-1.475130e-004,-5.313187e-005
7.800000e-002,-3.665649e-004,-4.723122e-005
7.850000e-002,-5.176157e-004,-2.584629e-005
7.900000e-002,-4.930323e-004,-5.732948e-006
7.950000e-002,-3.410191e-004,-6.039321e-006
8.000000e-002,-1.969657e-004,-1.661401e-005
8.050000e-002,-7.998363e-005,-1.360106e-005
8.100000e-002,-2.462250e-006,2.478080e-006
8.150000e-002,-3.260719e-005,1.524098e-005
8.200000e-002,-1.120397e-004,1.389768e-005
8.250000e-002,-1.493556e-004,6.714781e-006
8.300000e-002,-1.240526e-004,9.309717e-006
8.350000e-002,-5.134269e-005,1.497924e-005
8.400000e-002,-2.615675e-005,1.091767e-005
8.450000e-002,1.469011e-004,1.942458e-005
8.500000e-002,1.094166e-003,8.193858e-005
8.550000e-002,1.444176e-003,9.474551e-005
8.600000e-002,3.396792e-004,1.565903e-005
8.650000e-002,-5.141961e-004,-2.830153e-005
8.700000e-002,-5.983667e-004,-2.439136e-005
8.750000e-002,-2.363614e-004,-5.317805e-007
8.800000e-002,-1.088777e-005,1.551466e-005
8.850000e-002,4.763792e-005,2.344667e-005
8.900000e-002,3.564212e-005,1.683808e-005
8.950000e-002,-3.247531e-005,-1.138620e-005
9.000000e-002,-1.370660e-004,-5.061374e-005
9.050000e-002,-2.553509e-004,-7.606998e-005
9.100000e-002,-2.109467e-004,-6.281149e-005
9.150000e-002,-5.923010e-005,-2.947724e-005
9.200000e-002,8.493366e-005,9.388193e-007
9.250000e-002,5.633194e-006,1.140885e-005
9.300000e-002,-1.545134e-004,1.554142e-005
9.350000e-002,-2.607346e-004,1.828939e-005
9.400000e-002,-1.636560e-004,1.971521e-005
9.450000e-002,-2.907635e-005,1.096151e-005
9.500000e-002,7.449382e-005,4.596931e-006
9.550000e-002,1.330119e-004,1.001513e-005
9.600000e-002,1.441728e-004,2.725707e-005
9.650000e-002,8.932214e-005,3.580169e-005
9.700000e-002,3.641853e-005,2.796494e-005
9.750000e-002,1.223017e-005,2.503872e-005
9.800000e-002,1.311346e-005,3.523138e-005
9.850000e-002,4.302334e-005,4.628638e-005
9.900000e-002,6.499398e-004,8.490132e-005
9.950000e-002,1.539718e-003,1.268959e-004
1.000000e-001,1.195792e-003,7.480843e-005
1.005000e-001,1.096382e-004,-2.074858e-005
1.010000e-001,-4.222237e-004,-6.485204e-005
1.015000e-001,-3.098233e-004,-5.683794e-005
1.020000e-001,-9.003888e-005,-3.644696e-005
1.025000e-001,-7.369847e-006,-1.883377e-005
1.030000e-001,-3.996656e-005,-4.679495e-006
1.035000e-001,-7.395422e-005,1.006296e-005
1.040000e-001,-2.388459e-005,2.969697e-005
1.045000e-001,4.923711e-005,4.479187e-005
1.050000e-001,-5.100385e-006,4.060215e-005
1.055000e-001,-1.727155e-004,2.394738e-005
1.060000e-001,-2.709801e-004,9.404472e-006
1.065000e-001,-2.842348e-004,-4.879891e-006
1.070000e-001,-3.184629e-004,-1.544333e-005
1.075000e-001,-3.956838e-004,-2.105007e-005
1.080000e-001,-4.209669e-004,-2.012768e-005
1.085000e-001,-2.871886e-004,-3.128255e-006
1.090000e-001,-1.183048e-004,2.093100e-005
1.095000e-001,-1.364977e-004,3.418108e-005
1.100000e-001,-2.685444e-004,4.359046e-005
1.105000e-001,-3.161289e-004,6.065913e-005
1.110000e-001,-2.086252e-004,7.179760e-005
1.115000e-001,-6.594419e-005,5.640813e-005
1.120000e-001,1.324863e-005,2.413048e-005
1.125000e-001,4.376378e-005,1.591333e-006
1.130000e-001,2.051083e-004,8.836329e-006
1.135000e-001,1.027502e-003,6.734405e-005
1.140000e-001,1.544660e-003,8.986736e-005
1.145000e-001,7.026378e-004,1.275098e-005
1.150000e-001,-2.255114e-004,-4.992663e-005
1.155000e-001,-4.677105e-004,-4.724469e-005
1.160000e-001,-3.560273e-004,-2.258799e-005
1.165000e-001,-3.324616e-004,-1.910119e-005
1.170000e-001,-3.497472e-004,-3.094137e-005
1.175000e-001,-2.915148e-004,-3.536270e-005
1.180000e-001,-2.526956e-004,-2.845723e-005
1.185000e-001,-2.683458e-004,-2.150678e-005
1.190000e-001,-3.130146e-004,-3.283168e-005
1.195000e-001,-3.280638e-004,-5.143873e-005
1.200000e-001,-3.220444e-004,-4.629778e-005
1.205000e-001,-1.823088e-004,-1.656162e-005
1.210000e-001,-1.908366e-005,3.716444e-006
1.215000e-001,1.227422e-004,2.049312e-005
1.220000e-001,1.530389e-004,3.395662e-005
1.225000e-001,-1.300565e-005,2.111991e-005
1.230000e-001,-2.176894e-004,-3.688921e-006
1.235000e-001,-2.300480e-004,-4.345180e-006
1.240000e-001,-1.527090e-004,1.425018e-005
1.245000e-001,-1.195756e-004,3.899350e-005
1.250000e-001,-1.224563e-004,6.065839e-005
1.255000e-001,-7.889998e-005,7.935028e-005
1.260000e-001,2.507536e-005,8.909107e-005
1.265000e-001,1.072707e-004,8.148007e-005
1.270000e-001,1.312154e-004,6.493199e-005
1.275000e-001,5.897525e-004,7.846494e-005
1.280000e-001,1.467099e-003,1.147541e-004
1.285000e-001,1.403880e-003,8.030382e-005
1.290000e-001,3.130729e-004,-1.106419e-005
1.295000e-001,-4.056749e-004,-6.547826e-005
1.300000e-001,-3.394579e-004,-6.770794e-005
1.305000e-001,-1.160926e-004,-4.913853e-005
1.310000e-001,-9.598170e-005,-2.406104e-005
1.315000e-001,-2.293386e-004,-7.977056e-006
1.320000e-001,-2.532896e-004,-2.544435e-006
1.325000e-001,-1.031787e-004,1.871294e-006
1.330000e-001,7.126237e-005,1.281681e-005
1.335000e-001,1.056085e-004,2.328995e-005
1.340000e-001,3.425492e-005,3.046002e-005
1.345000e-001,6.755273e-005,3.996039e-005
1.350000e-001,2.194109e-004,4.726719e-005
1.355000e-001,2.732228e-004,5.648327e-005
1.360000e-001,1.040082e-004,6.228667e-005
1.365000e-001,-2.018072e-004,4.293345e-005
1.370000e-001,-4.708900e-004,-3.980804e-006
1.375000e-001,-5.821799e-004,-4.501161e-005
1.380000e-001,-4.746462e-004,-5.410860e-005
1.385000e-001,-1.904970e-004,-3.697012e-005
1.390000e-001,-3.865397e-006,-9.696683e-006
1.395000e-001,-1.314670e-005,1.395541e-005
1.400000e-001,-1.021773e-004,2.387026e-005
1.405000e-001,-1.363067e-004,1.569760e-005
1.410000e-001,-1.196006e-004,-9.321202e-006
1.415000e-001,3.756440e-005,-3.023881e-005
1.420000e-001,7.776468e-004,8.566205e-007
1.425000e-001,1.412887e-003,3.978335e-005
1.430000e-001,6.899943e-004,-3.914632e-006
1.435000e-001,-3.539584e-004,-5.336190e-005
1.440000e-001,-4.962252e-004,-3.117769e-005
1.445000e-001,-2.183807e-004,1.831319e-005
1.450000e-001,-1.183912e-004,4.786432e-005
1.455000e-001,-2.458046e-004,5.401880e-005
1.460000e-001,-3.707937e-004,5.720125e-005
1.465000e-001,-3.823184e-004,5.624990e-005
1.470000e-001,-2.817526e-004,4.449547e-005
1.475000e-001,-1.866349e-004,3.036814e-005
1.480000e-001,-8.220928e-005,1.878431e-005
1.485000e-001,3.389527e-005,8.988884e-006
1.490000e-001,1.546904e-004,1.608908e-005
1.495000e-001,1.724019e-004,3.752362e-005
1.500000e-001,4.605126e-006,4.574582e-005
1.505000e-001,-1.554958e-004,2.548344e-005
1.510000e-001,-1.445981e-004,-1.410321e-005
1.515000e-001,-8.624348e-005,-5.343196e-005
1.520000e-001,-1.251287e-004,-7.737728e-005
1.525000e-001,-1.810448e-004,-8.208651e-005
1.530000e-001,-1.404464e-004,-7.243847e-005
1.535000e-001,-4.523034e-005,-5.666726e-005
1.540000e-001,-5.169541e-005,-3.993372e-005
1.545000e-001,-1.524727e-004,-2.668233e-005
1.550000e-001,-2.182377e-004,-1.735125e-005
1.555000e-001,-1.791555e-004,-6.225864e-006
1.560000e-001,2.579619e-004,3.049844e-005
1.565000e-001,1.164572e-003,9.924565e-005
1.570000e-001,1.353007e-003,1.218528e-004
1.575000e-001,2.844568e-004,6.997455e-005
1.580000e-001,-5.645131e-004,3.417359e-005
1.585000e-001,-4.588905e-004,3.501101e-005
1.590000e-001,-1.193472e-004,2.386445e-005
1.595000e-001,-1.504045e-006,3.964295e-007
1.600000e-001,-1.095405e-004,-2.286397e-005
1.605000e-001,-1.971337e-004,-3.246122e-005
1.610000e-001,-1.808935e-004,-2.524865e-005
1.615000e-001,-8.480335e-005,-1.839318e-005
1.620000e-001,-2.078335e-005,-2.175184e-005
1.625000e-001,-4.036961e-005,-1.715398e-005
1.630000e-001,-1.503041e-005,1.223079e-006
1.635000e-001,6.326304e-005,1.684598e-005
1.640000e-001,5.872861e-005,1.991572e-005
1.645000e-001,-1.015805e-004,1.222385e-005
1.650000e-001,-1.947884e-004,3.558402e-006
1.655000e-001,-6.330990e-005,-4.664915e-006
1.660000e-001,1.183109e-004,-8.336346e-006
1.665000e-001,1.788488e-004,2.019749e-006
1.670000e-001,1.918581e-004,2.558670e-005
1.675000e-001,1.664082e-004,4.785897e-005
1.680000e-001,5.361075e-005,5.995049e-005
1.685000e-001,-1.122863e-004,6.530441e-005
1.690000e-001,-1.866921e-004,7.471124e-005
1.695000e-001,-1.602550e-004,8.681908e-005
1.700000e-001,-4.497060e-005,9.497245e-005
1.705000e-001,5.326443e-004,1.183827e-004
1.710000e-001,1.320451e-003,1.425581e-004
1.715000e-001,7.966275e-004,7.587174e-005
1.720000e-001,-4.720059e-004,-2.341188e-005
1.725000e-001,-7.837592e-004,-4.033771e-005
1.730000e-001,-4.731703e-004,-9.255181e-006
1.735000e-001,-1.613775e-004,2.711594e-005
1.740000e-001,-6.632098e-005,4.599365e-005
1.745000e-001,-6.290129e-005,4.725406e-005
1.750000e-001,-9.370215e-005,3.302426e-005
1.755000e-001,-9.850640e-005,9.469038e-006
1.760000e-001,-8.704520e-005,-2.781986e-005
1.765000e-001,-1.035377e-004,-7.132836e-005
1.770000e-001,-6.660017e-005,-9.773940e-005
1.775000e-001,2.292528e-005,-1.069365e-004
1.780000e-001,1.109888e-004,-1.078615e-004
1.785000e-001,1.097166e-004,-9.663631e-005
1.790000e-001,-1.085649e-005,-6.594048e-005
1.795000e-001,-2.353588e-004,-3.785419e-005
1.800000e-001,-3.467883e-004,-1.929384e-005
1.805000e-001,-2.848206e-004,2.921766e-007
1.810000e-001,-1.698798e-004,2.623753e-005
1.815000e-001,-1.190002e-004,4.033657e-005
1.820000e-001,-9.450323e-005,3.449923e-005
1.825000e-001,-7.606472e-005,2.394233e-005
1.830000e-001,-5.467963e-005,2.792239e-005
1.835000e-001,-1.955364e-005,4.541818e-005
1.840000e-001,4.867630e-005,5.983974e-005
1.845000e-001,4.009928e-004,7.836986e-005
1.850000e-001,1.291627e-003,1.157160e-004
1.855000e-001,1.668081e-003,1.091314e-004
1.860000e-001,4.748514e-004,1.354499e-005
1.865000e-001,-7.154639e-004,-6.060374e-005
1.870000e-001,-7.373845e-004,-6.283997e-005
1.875000e-001,-3.385899e-004,-3.986677e-005
1.880000e-001,-9.138721e-005,-1.573263e-005
1.885000e-001,-1.138879e-004,-1.196892e-005
1.890000e-001,-8.527654e-005,-2.408008e-005
1.895000e-001,-3.967372e-005,-3.495589e-005
1.900000e-001,-1.291558e-004,-2.318353e-005
1.905000e-001,-2.832208e-004,1.863866e-007
1.910000e-001,-3.784542e-004,2.841293e-005
1.915000e-001,-3.529495e-004,6.939182e-005
1.920000e-001,-2.600113e-004,1.066913e-004
1.925000e-001,-1.597252e-004,1.159281e-004
1.930000e-001,-1.595033e-004,9.415930e-005
1.935000e-001,-1.794728e-004,6.784518e-005
1.940000e-001,-1.686653e-004,4.878577e-005
1.945000e-001,-1.154009e-004,3.055449e-005
1.950000e-001,-8.193900e-005,-6.573199e-007
1.955000e-001,-5.465113e-005,-3.336103e-005
1.960000e-001,-2.613727e-005,-4.517036e-005
1.965000e-001,3.645195e-005,-2.897662e-005
1.970000e-001,1.143089e-004,-3.902378e-006
1.975000e-001,2.076038e-004,1.076546e-005
1.980000e-001,2.851975e-004,4.770560e-006
1.985000e-001,3.518146e-004,-1.396576e-005
1.990000e-001,7.668109e-004,-5.358705e-006
1.995000e-001,1.625570e-003,3.625338e-005
2.000000e-001,1.203273e-003,-2.006202e-005
2.005000e-001,-3.375836e-004,-1.337196e-004
2.010000e-001,-8.785008e-004,-1.348037e-004
2.015000e-001,-6.537741e-004,-7.168575e-005
2.020000e-001,-2.675198e-004,-1.448479e-005
2.025000e-001,-1.210575e-004,1.639774e-005
2.030000e-001,-2.009582e-004,3.085556e-005
2.035000e-001,-3.564327e-004,2.187068e-005
2.040000e-001,-3.185892e-004,2.053053e-007
2.045000e-001,-1.166854e-004,-1.832825e-005
2.050000e-001,-1.365134e-005,-1.822912e-005
2.055000e-001,-2.792649e-005,-1.697084e-006
2.060000e-001,-1.645001e-004,4.077689e-006
2.065000e-001,-2.426381e-004,3.090323e-006
2.070000e-001,-2.273940e-004,3.155789e-006
2.075000e-001,-1.156364e-004,9.263785e-006
2.080000e-001,-8.164485e-005,1.405069e-005
2.085000e-001,-1.026708e-004,2.111712e-005
2.090000e-001,-1.535446e-004,1.409193e-005
2.095000e-001,-1.421280e-004,-1.060806e-005
2.100000e-001,-1.135382e-004,-3.786038e-005
2.105000e-001,-8.590933e-005,-3.939899e-005
2.110000e-001,-7.771336e-005,-9.312882e-006
2.115000e-001,-5.637127e-005,3.217609e-005
2.120000e-001,-1.831876e-005,5.509519e-005
2.125000e-001,2.258828e-005,5.564336e-005
2.130000e-001,2.508576e-004,6.508333e-005
2.135000e-001,1.116965e-003,1.259458e-004
2.140000e-001,1.858860e-003,1.734916e-004
2.145000e-001,8.810532e-004,9.968716e-005
2.150000e-001,-4.698598e-004,2.219007e-005
2.155000e-001,-7.226354e-004,3.162210e-005
2.160000e-001,-4.236408e-004,6.245565e-005
2.165000e-001,-3.501868e-005,8.352345e-005
2.170000e-001,7.975097e-005,9.157266e-005
2.175000e-001,7.185061e-005,1.006089e-004
2.180000e-001,-2.535425e-005,1.033580e-004
2.185000e-001,-1.767733e-004,9.508240e-005
2.190000e-001,-2.923533e-004,6.638597e-005
2.195000e-001,-2.926635e-004,2.105163e-005
2.200000e-001,-1.911205e-004,-1.306040e-005
2.205000e-001,-1.615540e-004,-2.987930e-005
2.210000e-001,-1.864081e-004,-3.347768e-005
2.215000e-001,-2.570359e-004,-3.079620e-005
2.220000e-001,-2.260358e-004,-2.556440e-005
2.225000e-001,-1.070449e-004,-1.930040e-005
2.230000e-001,5.522984e-005,-2.823511e-006
2.235000e-001,1.176076e-004,7.829127e-006
2.240000e-001,8.874956e-005,-1.101994e-006
2.245000e-001,-3.199397e-005,-2.387125e-005
2.250000e-001,-1.865122e-004,-3.981186e-005
2.255000e-001,-2.792400e-004,-4.591627e-005
2.260000e-001,-1.874306e-004,-4.963241e-005
2.265000e-001,-1.473347e-006,-5.692041e-005
2.270000e-001,1.288341e-004,-6.630507e-005
2.275000e-001,4.560228e-004,-4.679549e-005
2.280000e-001,1.537131e-003,4.844129e-005
2.285000e-001,1.555785e-003,7.586445e-005
2.290000e-001,4.421758e-005,2.883289e-006
2.295000e-001,-5.961317e-004,-7.330872e-006
2.300000e-001,-4.333743e-004,1.452312e-005
2.305000e-001,-1.260623e-004,2.985659e-005
2.310000e-001,-1.065344e-004,1.958518e-005
2.315000e-001,-1.706927e-004,7.674266e-007
2.320000e-001,-2.572672e-004,-5.018720e-006
2.325000e-001,-3.220356e-004,1.285470e-005
2.330000e-001,-3.195614e-004,2.719877e-005
2.335000e-001,-2.992014e-004,1.975385e-005
2.340000e-001,-1.955252e-004,7.077259e-006
2.345000e-001,-1.181638e-004,-9.926339e-006
2.350000e-001,-4.930547e-005,-1.996306e-005
2.355000e-001,-1.164509e-004,-2.333166e-005
2.360000e-001,-1.659337e-004,-1.018813e-005
2.365000e-001,-1.695713e-004,8.537997e-006
2.370000e-001,-5.460911e-005,2.738884e-005
2.375000e-001,2.088935e-005,3.181599e-005
2.380000e-001,5.269702e-005,2.870418e-005
2.385000e-001,2.049370e-006,2.362107e-005
2.390000e-001,-7.122917e-005,2.183228e-005
2.395000e-001,-1.343273e-004,2.182120e-005
2.400000e-001,-7.342865e-005,2.348193e-005
2.405000e-001,1.091542e-004,2.111286e-005
2.410000e-001,2.615970e-004,1.661350e-005
2.415000e-001,3.437800e-004,1.694448e-005
2.420000e-001,9.619792e-004,6.211907e-005
2.425000e-001,1.811196e-003,1.199668e-004
2.430000e-001,9.054003e-004,4.857329e-005
2.435000e-001,-5.276328e-004,-4.708425e-005
2.440000e-001,-6.860404e-004,-4.916839e-005
2.445000e-001,-3.907950e-004,-2.776264e-005
2.450000e-001,-1.877787e-004,-1.762613e-005
2.455000e-001,-2.970909e-004,-3.934319e-005
2.460000e-001,-3.746228e-004,-6.070917e-005
2.465000e-001,-3.486895e-004,-6.427200e-005
2.470000e-001,-2.822503e-004,-5.027175e-005
2.475000e-001,-2.539941e-004,-3.173098e-005
2.480000e-001,-3.058740e-004,-2.415061e-005
2.485000e-001,-3.214381e-004,-1.778069e-005
2.490000e-001,-3.172981e-004,-1.187936e-005
2.495000e-001,-2.109865e-004,-4.616322e-006
2.500000e-001,-1.047677e-004,-4.514742e-006
2.505000e-001,2.969276e-005,-5.770539e-007
2.510000e-001,7.264421e-005,1.044119e-005
2.515000e-001,7.478464e-005,2.869678e-005
2.520000e-001,1.307277e-005,3.254963e-005
2.525000e-001,-3.460210e-005,1.530514e-005
2.530000e-001,-8.202819e-005,-1.458540e-005
2.535000e-001,-3.361778e-005,-3.815671e-005
2.540000e-001,1.152750e-004,-4.592013e-005
2.545000e-001,2.795813e-004,-3.193367e-005
2.550000e-001,3.484367e-004,-7.687896e-006
2.555000e-001,3.266093e-004,3.708088e-006
2.560000e-001,4.074923e-004,1.164050e-005
2.565000e-001,1.356503e-003,9.209077e-005
2.570000e-001,1.354048e-003,1.110610e-004
2.575000e-001,-1.211823e-004,2.245106e-005
2.580000e-001,-5.727024e-004,4.064056e-006
2.585000e-001,-4.327523e-004,2.199950e-005
2.590000e-001,-1.522809e-004,5.345434e-005
2.595000e-001,-1.660312e-004,6.105627e-005
2.600000e-001,-2.363587e-004,4.911488e-005
2.605000e-001,-2.988830e-004,2.427377e-005
2.610000e-001,-3.414355e-004,8.397610e-006
2.615000e-001,-2.782819e-004,1.023746e-005
2.620000e-001,-2.384520e-004,1.305404e-005
2.625000e-001,-1.849489e-004,2.203361e-005
2.630000e-001,-2.294049e-004,2.744634e-005
2.635000e-001,-1.864384e-004,3.471327e-005
2.640000e-001,-1.429847e-004,2.907967e-005
2.645000e-001,-1.552436e-005,2.262971e-005
2.650000e-001,1.150306e-005,1.402692e-005
2.655000e-001,-1.509244e-005,1.483071e-005
2.660000e-001,-1.468338e-004,1.908532e-005
2.665000e-001,-1.632364e-004,3.622860e-005
2.670000e-001,-6.542932e-005,5.518820e-005
2.675000e-001,6.101993e-005,6.301744e-005
2.680000e-001,7.241160e-005,4.846438e-005
2.685000e-001,1.124279e-005,2.450383e-005
2.690000e-001,-7.669224e-005,1.385078e-005
2.695000e-001,-1.455606e-004,2.114194e-005
2.700000e-001,-1.184336e-004,3.095308e-005
2.705000e-001,6.061257e-004,8.452701e-005
2.710000e-001,1.639390e-003,1.526454e-004
2.715000e-001,9.264012e-004,9.225647e-005
2.720000e-001,-3.683227e-004,7.107703e-006
2.725000e-001,-6.150258e-004,-8.826383e-006
2.730000e-001,-4.113145e-004,-1.612510e-005
2.735000e-001,-1.429192e-004,-2.021805e-005
2.740000e-001,-1.056723e-004,-2.057870e-005
2.745000e-001,-1.286745e-004,-1.111503e-005
2.750000e-001,-1.478733e-004,-1.348576e-005
2.755000e-001,-1.349765e-004,-3.821926e-005
2.760000e-001,-1.283876e-004,-7.044014e-005
2.765000e-001,-1.846541e-004,-8.440086e-005
